content
"shopee keren,.. semoga kedepannya lebih mantap lagi"
oke juga tapi ada yang penipuan
sangat membantu segala kebutuhan
Bagus sih cuman waktu aku mau pengajuan kembalikan barang karna salah beli dan di bawa lagi oleh kurir nya katanya akan balik dana nya hari ini atau besok tapi sampai sekarang gaada belum di validasi dan toko baju nya juga sudah saya tolak tapi di batalkan penolakan nya
klaim voucher berhasil tapi pas mau dipake kok ada peringatan seolah saya udah pake vouchernya ya? padahalkan voucher baru diklaim kok gak bisa dipake?
pengiriman cepatbdan amanah
bagus
semua aplikasi shopee ( customer service) gak bisa dihubungi melalui aplikasi
aplicasi ok skrg. cm di expedisi aja. kalah sama aplicasi sbelah. meskipun ongkir sama. saran baiki di pengiriman biar gk kapok org belanja. klo bgini bisa pindah
mantap ⭐⭐⭐⭐⭐
sangat membantu ibu² yg males keluar rumah
Shopee is the best👍💯
barang nya sesuai pesanan
trimakasih pesanan yg sangat memuaskan
shoppe sekarang pengiriman lama gak kayak dulu pas masih pakai jnt
"lemot mau beli muncul nunggunya lama, mau tambah ke kranjang muncul nya lama, bosok"
kren
oke
pembelian mudah respon baik harga cukup terjangkau terima kasih Shopee
ok
"belanja murah,mantap"
"jujur bagus si, cuman makin diup makin berat. jadi suka tk hapus datanya,trs klo mau pesen bru login lagi😭"
mudah digunakan
lemot x awalnya. tp udlh mntap
Bagus banget aplikasinya banyak diskon dari aplikasi lain jadi cocok untuk kita yag perburu disko haha
e-commerce nomor 1
puas blnja di shope lebih hemat
sangat cocok untuk Yang tidak bisa keluar rumah
saya cinta shopi🥰
mantap
sangat membantu
"membantu ,sangat berguna 👍"
cukup memuaskan.
mantap
"baru jadi seller di shoppe udah di tipu shoppe pengembalian barang tidak di terima tapi sudah di proses pengembalian uangnya, mending tutup jadi seller di tipu shoppe"
mantap
Sangat membantu untuk belanja tanpa keluar rumah
sangat murah
sangat bagus
Mantul drpd yg sebelah kdang seller nya PD modus
Bagusss aplikasinya pelayanannya juga baguss aku sukaaa👍🏻
selalu pertahankan gratis ongkirnya shopee
"apk nya bagus tpii tlong lah shoppe jgn besar"" kapasitas nya biar hp yg blum ram 3 bisa belanja juga d shoppe"
cepat sampai
sangat bermanfaat
good
untuk keperlurhan rumah ada
lebih asyik belanja disini byk pilihan
"seneng dgn shopee, cepet, murah dll, caranya gampang ato mudah banget"
sangat membantu kalo mau belanja lagi mager
bagus sesuai dgn pesanan
shoppee mantull
semoga aja main di shopee awet
Mantap
terima kasih
oke. baik. kurir apa ekspedidinya kecewakan saya
keren
sangat puas dg pelayanan shopee
mantap dan teruslah berinovasi demi kenyamanan pelanggan
baguss
mantap
Marketplace yang terpercaya
"biaya tambahan yg sangat ga ngotak 10-40rb it's oke ,lah ini? hampir 150rb"
"sangat baik untuk memesan pesanan si shopee,sesuai ama yang kita pesen"
jos
Aman dan terpercaya
fery good
sangat membantu kalo cari barang yang ku cari
"aplikasi aneh eror mulu, apaan 1×24 jm udh 2 hari nunggu mau 3 hari"
mudah berbelanja di Shopee 🥰
mantab banyak ongkir free
sejauh ini suka dengan aplikasi ini
"bagus sih. hanya saja pengiriman ke parit raden kurir ga bisa antar ke rumah. kendala hanya expedisinya. mengapa sekarang estimasi barang datang makin lama. jika saya pesan tanaman hidup dari jawa ke kalbar selalu az mati di jalan. pakai expres juga sampai seminggu, apalagi hemat sampai 2mingguan. mati toh tanaman hidup. sedang saya mau ngoleksi mawar. sudah 10x saya belanja mawar rutin 150rb, 4x hancu dan busuk. tolong donk di perbaiki. TOLONG DONK JANGAN SERING UPDATE BIKIN LEMOT SKR."
mantapp betulllll
sangat membantu dan sangat suka banget🫰🫰🫰
recommended
keren
terimakasih untuk koinnya
sangat baik
bagus
"Setiap pertama buka shopee , lgs vidio live yg jualan. Maksa amat yg live biar ditonton."
barang sesuai dan tepat waktu
mantap krina
good
ok
"smoga ke depannya GAJI KURIRnya DiNAIKAN, jadi Rp 5000/paket utk SPX REGULER yaa,kasihan"
"nggak bisa banyak ngasih ulasan tp bagus aja, belanja mudah banyak gratis ongkir udah gitu aja, keseluruhan bagus."
packingnya di tingkatkan lagi bosss
"barang bagus, pengiriman cepat, puas deh"
"woy apus lah video pas buka aplikasi, makin kesini makin jadi aja mana biaya naik jadi 2500🤣🤣🤣"
good
mantap
mantab
"buat pihak shopee tolong tingkat kan lagi buat spaylater nya,harus teliti mna yang belum bayar mana yg sudah bayar jangan terus teror orang ,buat bayar padahal udah bayar bahkan udah lunas tapi masih aja ditelfon buat bayar spaylater,saya langgang dishoppe merasa risih selalu diteror"
shopee mantap
Puas
senang berbelanja di shopee
saya sangat puas
good
ok
sering diskon
nice
mantap
Terimah kasih
mantap
"pelayanannya kurang baik,untuk spxnya.. Masa sekali tidak bertemu si pemesannya langsung di ajukan pembatalan dari pihak SPXNYA"
baik
bagus dan banyak diskon
belanja di shopee gk perlu khawatir Zonk lagi kan ada shopee cod cek dulu Ayo download aplikasi nya sekarang gk bakal rugi yang ada Cuan
sangat puas
ok
bagus sekali
aplikasi keren
bagus
sangat memuaskan
barang aman dan cepat...
mantap laahhh
okeh
"sangat mudah bagi kmi yang tinggal di pendalam, semoga Shopee selalu maju"
snagat bermanfaat
mantap
promo ny banyak
saya suka berbelanja di Shopee peraktis dan banyak diskon nya
ok
shope pengiriman semakin lama biasanya 3hari nyampek sekarang belom nyampe tolong kembalikan shope yag dulu pengiriman amanh damai cepat. gak seperti sekarang makin lama 🥺
bagus
makasih banyak shopee
"Cuma aplikasi belanja aja berat banget, ngga optimal sama sekali, masih belum diperbaiki juga optimalisasi aplikasinya, parah banget, mau buka fitur aja ngga bisa bisa"
puas
bagus dan murah
ok
bagus
selama belanja di sini sy puas
keren
sangattttt bagus
rekomended buat belanja apapun ada disinih
"shopee tlg yah, utk pedagang yg g gercep di tegur,y kali saya order bln April mau dikirim bln mei,di cancel g mau,dr shopee jg g mendukung pembeli ttg alasan pembeli cancel, giliran barang dibalikin,yg disalahkan pembeli, pdhl dah konfirmasi ke pedagang KLO barang cancel,adil dong shopee, sya cod tp amanah,cma pedagang aj yg g amanah"
Mantap...
Bagus sekali gampang mudah suka sekali belanja online tapi sayangnya kenapa ekspedisi jnt di hapuskan
harganya murah.dan banyak pilihan.barangnya..
good aplication
di kasih 🌟 5 langsung karena saya sangat puas belanja di shopee
aneh
baik
aplikasinya bagus
good
online Shop yang paling recomended dan terlengkap
aplikasi kurang memuaskan gj
kami sangat puas belanja online di shopee
selalu dapat harga murah
mantap shoppe makasih sudah melayani saya untuk membeli makanan di shoppe food terus barang paket mantap kalok bisa di kurangin dikit harga dari shoppe masa tulisan nya 4k 2k jadi nya 20k 18k wkwkwk
mantap
bgus si murah murah lg
bagus
Saya suka belanja di shopee sangatlh bagus
slalu setia belanja d shopee....
good
saya melakukan pengajuan pembatalan /pengembalian dana. Eh taunya sudah lewat tanggal estimasi dua hari masih tidak ada respon. saya kecewa dengan pihak shoppe
"belanja aman, hati tenang"
skrg pada murah2 d shope serta bnyk gratis ongkir
Baik
maksih shopee
sangat memuaskan
bagus
very good
ok banget!!!
sudah pernah belanja banyak di shopee
mantap 👍👍👍
Bagus ada koin nya
belanja dalam satu genggamanku 😁
good
"tolong pihak Shopee.. tolong di cantumkan nomor kurir pengantar ny.. supaya yg penerima ny tau sdh ada dmana, atau barang it penting.. supaya tidak menunggu begitu lama.. jd pihak pembeli bingung mau menghubungi kmana paket itu.."
memudahkan belanja tanpa keluar rumah
good
ok pokoke
good job
💓❤️
APK BANYAK MASALAH. BANYAK BUG DAN KEBODOHAN DI APK NYA SALDO SAYA GA BISA KEMBALI PROSES NYA LAMA DAN RIBET INTINYA APK BANYAK MASALAH DAN PENUH KEJELEKAN
good jobs...muantul..belanja d shoppe...dpt gratis ongkir dan COD....kalau ada yg mo dshoppe..ongkIr gratis dn COD..NYOOOK MERAPAT🙏🙏🥰🥰🥰🥰👍👍👍👍
mantap
aplikasinya bagus banget
Ok
Lama pengantaranya
oke
barang barangnya bagus
pokok nya belanja du Shopee paling mantul
baik 👌
mayan
ok
sangat memuaskan
jos
mantap
bagus
mantap
bagus
kenapa buka krajang sambil vc gambar jadi hilang.. makin kesini makin aneh .udah lelet di aplikasi habis di perbarui makin g jelas.
"aplikasi nya baik,tapi terkadang tiba tiba keluar sendiri dri aplikasi"
sangat membantu
sangat ramah di kantong
Oke
mudah dlm berbelanja
Kaga jelas udah daftar no masa harus di daftarin lagi. Ini aplikasi kaga danta
"ekspedisi spx lambat, kenapa malah putus kerja sama sama j&t yg jelas cepet pengiriman nya"
cukup puas
mantul
bagus
sanang berguna
baik
Pengiriman barang tepat waktu
"Tolong Shopee Video Dibuat Fitur Edit Keranjang Orennya Dong Seperti Di TiktokShop, Apa Bila Keranjang Oren Hilang Atau Barang Tidak Ada Komisinya, Terima Kasih 🙏"
shopee kok sekarang.suka erornya
"Tempat belanja online paling terpercaya, pertahankan reputasi ini"
bagus🤩🤩🤩🤩
tks...shoppe
tanpa ribet
"sangat baik ,dan sangat cepat saat d butuhkn"
Aplikasi selalu suruh update
belanja semakin mudah
sangat memuaskan bagi saya..
mantap
BAGUSSSSS BGTTTT
Jangan.lemot2 ya
aplikasi ya bagus rating 5
ada baiknya pnya aplikasi shopee belanja tinggal klik datang sampai rmh jd ngga mesti bingung semoga shopee makin jaya
wahh bagus banget dan cangki
makin menarik berbelanja menggunakan shopee namun menu pencarian toko masih terasa ribet dan susah mencari nama toko yg dicari.
kebanyak iklan yg ada di mna mna
bagus
"di apk paket sudah di terima tapi bukan ke saya, tokonya tidak mau membantu untuk menghubungi kurirnya karena saya tidak tau kurirnya"
bagus
puas
mantap
saya suka belanja di shopee karna Shopee amanah
semoga nama kurir dan no wa kurir ke depan nya bisa di perlihatkan jika sudah menuju alamat tujuan
ok
"pengembalian barang dan dana tidak bisa padahal sudah jelas di kirim foto dan semua persyaratannya, costomer service tidak bisa membantu sama sekali, pelayanan tidak baik dan tidak bisa membantu bagi pembeli banyak penjual yang tidak bertanggung jawab dan merugikan bagi pihak pembeli"
aplikasi gaje iklan lu di google meresahkan aku gak minat sama sekali
aplikasi penyelamat
solusi. kl mager 😁
ndak tau yang penting bagus
shooee ok
Slam ini blanja d shopee aman dan nyaman
marketplace terburuk yang pernah saya gunakan. penangan masalah sepele aja sudah laporan 2x masih tidak terselesaikan. padahal pendaftaran sudah menggunakan KTP pribadi. awas kalo mau daftar marketplace ini. mending gak premium. amankan data kalian
bagusss
josss gandossss👍
shopee artinya belanja.
"hari ini kenapa ia,mau co kok muter ajh ia😆"
ok
maaf ya pengiriman shoope sekarang lama mohon di perbaiki lagi min
ok
prosesnya cepat harganya murah
uenak parah bolo
mantap cocok
sangat membantu
terimakasih atas bantuannya
cakep keren
memuaskan
jos
senang berbelanja di dishopee.sukses selalu untuk kedepan nya
pokoke memuaskan dehh
shopee the best lah
belanja sangat mudah di shopee dan ber amanah
baik
kenapa saya sekarang ga bisa masuk ke Shopee. mohon dtindaklanjuti
BagusMbatu
bagus
sangat mudah digunakan
sangat membantu
the best online shop 👍👍👍👍👍
"Aplikasi yang bagus...makin sukses ya,"
banyak toko2 penipu di apk ini... jangan instal apk ini... saya korban dr toko penipu yg ada di apk ini. dan uang sya raib tak kembali hnya mendpat brg rosok.
semoga lebih di tingkatkan lagi
shoppe smoga slalu jaya
suka banget belanja di shoppe mudah murah dan cepat.. mohon izin untuk akun saya sering sering dpt bonus yha Kaka hahahhay🤣🤣
sangat membantu
"Hati hati belanja disini..Karena Expedisi jnt sudah tidak ada,pake nya SPX. lemot kali. Telat lama"
Shopee is the best 👍
Bnyk penipuan disini awas aplikasi gk jls psn paket isinya Zong akun diblok
sangat membantu
"Sudah sering belanja melalui Shopee, semuanya berjalan dengan lancar."
"kecewa sama shopee, pengembalian dana tidak difasilitasi dengan baik. barang dikembalikan lagi dengan kondisi yang buruk, padahal saya kirim dengan kondisi yang sangat baik."
"belanja makin menyenangkan, praktis, plus banyak potongan, voucher,dll."
semakin berkembang bukanya semakin seneng dan mempermudah seller untuk mempromosikan penjualan agar shope semakin maju shope pun terus berkembang. inh malah kebalikannya dikit2 pelanggan ambil saldo penjualan penyesuaian dana Tampa ada pemberitahuan/notifikasi pelanggan. saya cek performa toko baik poin pinalti pun tidak ada TPI anehnya dana kena PENYESUAIAN ANEH SEKALI DAN TIDAK MASUK AKAL.LAPORAN KE CS CUMAN DILEMPAR2 SAJA PERMASALAHANYA TIM TERKAIN PUN TIDAK BISA MENJELASKAN APAH PENYEBABNYA
baik
mantap
kenapa sekarang shopee kebanyakan pengirimannya tidak tersedia?
mmbantu law kga da uang tunai
sangat bermanfaat
Its easy to find something we want here...good
"apa lah ni ,sikit sikit retur,padahal g ada saya retur,SPX nya rada"""
"sampai saat ini belanja di apk ini sangat bagus dan banyak membantu,."
Oke
sangat bagusss sekali dan membantu
intinya hati hati kalau dishopee
"Ongkir gratis terus, itu enaknya belanja di Shopee.."
"minimal Diskon/Voucher nya lama in tanggal nya Jagan cepat""😘🤟😇"
sekarang gak repot2 belanja lagi...sophee is the best
Sangat membantu sekali
bagus banget shopee aku selalu beli barang di shopee
bagus
keren
sukses dan semakin berkembang..
Ini sangat terbaik
biarkan bintang yg berbicara 👏👏
Terima kasih untuk aplikasinya lumayan akses untuk disabilitas
semoga makin berkembang ya shopee barang yang dijual jual sesuai banget dengan yang di foto pokoknya sukaa deh sama shopee
ok
ok
sangat bagus
"sangat memudahkan, terimakasih shopee"
baik
bayak macam barang dan bgus bagu
Pelayannan cepat bagus
bagus
udah bagus gak lelet lagi👍
kasih bintang 5 untuk sekarang puas ..blanja di Shopie
"Belanja Lebih Sering di Shope,simple banget&Selalu memberikan Kemudahan..Terima Kasih Shope"
baik dan menarik
Pokoknya Ajiib
"tempat belanja yg asyik.. semua, ada dan murah.. lho"
"alhamdulillah, amanah"
baik
"mudah banget belanja disini buat kaum mageran, apk nya simple, dan banyak diskonnya, apalgi kalo udh dpt mem gold/platinum"
belanja di Shopee sangat memuaskan
bagus
"shopee semakin hari semakin mantab ya, sukses selalu ya..."
ga muncul muncul gambarnya nge lag kadang keluar sendiri
ekspedisi nya konyol. ngasih bukti pesanan di terima saya. padahal saya tidak menerima pesanan nya. makasih Shopee. bintang 1 terlalu baik untuk anda
👍👍👍
Jelek
recommended bgt
bagus banget
"kenapa paylater saya gak bisa di gunakan, padahal pembayaran tepat waktu"
"kak, kok aplikasi pelacak pesanan enggak ada perubahan masih berkutat disitu"" aja enggak ada perubahan update nya.... mohon penjelasannya kak ???"
"saya sangat suka dengan olshop shopee, saya menggunakan aplikasi ini sudah puluhan tahun, sampai sya bisa jadi member ship, mksh shopee dengan adanya shopee di manapun dan kapanpun kita bisa belanja sesuka hati kita"
mantap
shopee selalu di hati para pembeli🥰
mantul
wah parah. tiap mubggu nganbil saldo 3k. tanpa izin. kakan duit haeim nih apk. ngambil saldo org tnpa ijin. udh lebih dari 50k kalau ditotalin woi
sangat puass aku bisa belanja tanpa menunggu lama untuk datang ke alamat ku Lop lop shopee ♥️🙏🏻
"sudah di perbaharui kenapa ngak reponsif, kenapa tambah lambat"
mantap
"murah,gratis ongkir,bisa cod cek dulu lagi"
alhamdulillah setiap kali order puas gak kecewa
BAGUSSS
Shopee tetap dihati!
pgriman cpat
bagus
ada reaksinya bagus
Shopee sangat membantu sx mo blnja ap aj lbih mudah dan tentunya free ongkir.. tpi kok skr byr pkai Shopee pay kena adm dan voucher potongan harga ga gila2an kyak dlu.. bnyk syarat-syarat ny skr.. kdonny smga voucher ny gila2an lg🙏mksh Shopee
sangat bagus dan puas
"aplikasi nya bagus, cuma knp yh akhir² ini klo belanja pesanan sllu gk smpe rumah, status pesanan nya sllu ""pemesan tidak ada ditempat atau tidak dapat dihubungi"" kalo gk ya ""pesanan ditolak dan akan dikirim kembali ke pengirim"" pdhlkan tuh paket gk smpe rumah udh gitu nomor saya sllu aktif kok hp juga gk saya silent, saya juga gk kemana² dirumah ae klo pun bingung letak rumah nya dimana kan bisa nanya ke tetangga saya klo gini kan dah cape² nunggu dri pihak tokony juga dikira saya yng cancel🤦"
jadi mudah semua👍🏽👍🏽👍🏽👍🏽👍🏽
is the best 👍
sangat membantu
mantap
oke punya maszzzzeee....
aku suka aplikasi ini
Min sebulan 30 hari harusnya Shopee VIP minimal gratis ongkir min belanja 0 30 dong jangan 10x.
sangat suka dgn shoppe
suka blnja di shopee gratis onkir
mantap
gak bisa daftar udah berulang ulang
tempat belanjan paling saya sukai
memudahkan untuk belanja online
mantap
belanja di shopee lebih hemat tenaga
bagus
suka banget pokokx
belanja online yang mudah dan cepat.
aplikasi belanja online terbaik
pengiriman lewat shopee cepat dan jelas pelacakannya
ga bisa cod skrg jelekkk
sangat baik dalam melayani konsumen dan selalu memberi vocher berlimpah
"tolong dong shopee kasih kejelasan, mau beli produk pakai voucher potongan 100% sampai dengan 20ribu 0 limit pembelian, begitu checkout ga bisa...buat apa saya beli shopee Vip...tanya choki kok lelet, ga da jawaban... mf sy turunkan bintang 1. klo bs naik lgi 5 bntang..."
mantap
Tolong untuk toko/penjual yang nakal di beri teguran se jerah jerah nya
Semakin d tingkatkan lg
shopeepaynya ga bisa dipake beli barang
terbaik sekali
Alhamdulillah amanah dan dapat di percaya
"pelayanan cepat tanggap klau ada mslh dlm pengembalian dana, jika benar2 barang yg datang tdk sesuai dgn nota pesanan"
tuk saat ni . puas
"bagus, tp sayang paylater saya GK di ACC terus.."
serba gmpang
menyenang kan
bagus dan cepat barangnya sampai
gk pernah kecewa beli di aplikasi satu ini mantul pokok
"Sejak menjadi member Shopee, pelayanan bagus dan terhadap pesanan yang tidak, returnya cepat dan aman. Terima kasih Shopee"
good idea
binantang
"ssyang barang kurang lengkap,cari busa rokok aja yg keluar tdk ada....mengecewakan"
bagus banget aplikasi Shopee
sempurna
sesuai harapan cukip memuaskan
"gila sih Shopee sekarang kacau banget, gw pesen paket nunggu lama malah barang mau dikembalikan wkwk"
Sangat membantu..jg amanah
"maaf kasi rating 1. Karena shope benar-benar mengecewakan sekarang. aplikasi berat tidak juga dibuat ringan,tiap buka aplikasi pasti auto kebuka video/live sangat mengganggu,tiap mau klaim voucher selalu lemot padahal jaringan stabil, belum klaim sudah habis. Tahunan pakai shopee,baru sekarang kecewa,mohon diperbaiki aplikasinya terimakasih 🙏"
mantap Uyyy 👍🏻☺️
Bagus
"bagus, sarannya saat pengantaran, si pembeli dapat tahu siapa nama dan nomor hp kurir yg mengantar paket tertera jelas di proses pengiriman supaya mudah bertanya. terkadang ada kurir yg tdk tahu siapa temannya yg sedang mengantar paket ketempat saya. akhirnya bingung mau menghubungi kemana"
top
ok
"semoga memberikan pelayanan yang terbaik,selalu mengingatkan kepada penjual agar memperhatikan kualitas barang dan waktu pengiriman"
memuaskan
sekarang belanja di shope lebih murah 😊
"Saya sangat senang dgn shopee,apa lagi cod nya sudah byk, harga dan ongkirnya jg murah dibanding lapak lain.Namun yg saya sayangkan adalah kurir SPXnya kurang teliti,paket sudah datang semuanya tapi yg dibawa hanya sebagian,besoknya diantar lagi,akhirnya kena sekali lagi ongkir tambahan walaupun masih dalam wilayah pengantaran"
selalu amanahhh suka bgt
"sy seneng , lbh memilih blj di shopie,krna pelayanan tanggapan serta harga lbh murah.Ilove you shopie.☺️🥰🥰🥰"
kecewa sama shopee. ada Spaylater sma Spinjam tetap tidak bisa di gunakan. di tolak mulu. payah
bagus
sangat baik untuk beli online
cara belanja praktis di rumah
bagus cepat
mntap
"Saya kecewa dengan layanan pengiriman di Shopee. Sangat tidak profesional jika pengiriman membutuhkan waktu selama ini tanpa kejelasan. Mohon tingkatkan kualitas pengiriman dan koordinasi dengan mitra logistik, karena pengalaman seperti ini"
Sangat membantu utk berbelanja. saran : user harap dilarang menggunakan profile yg mirip shopee agar pengguna lain tidak dirugikan oleh pihak yang mengatasnamakan shopee padahal sebenarnya dia penipu.
mantap pisan
lama dibuka malah jadi berat meski sudah bersihkan cache
shopee semakin top
turun bintang terkait pelayanan Spx yg Poyonganya 1000 kali lipat
bagus
oke
"di shope murah,, belanja apa aja gratis ongkir, dan cod cek dulu😄"
sangat puas
banyak voucher
aplikasi yang sangat bagus cocok untuk belanja
"Penanganannya kurang gercep, dan gak jelas."
mantap harganya murah murah dan kurirnya cepet ngantarnya....
pelayanan memuaskan
mencari barang mudah dan murah. terus pertahankan amanahnya
puas mengunakan aplikasi shoppy.
"karena ada shopee sangat mudah untuk berbelanja di online shop,"
sangat baik
selalu terpercaya puas belanja disini
memudahkan pembeli memilih barang 👍
"barang sesuai pesanan, ongkir lebih hemat, diskon lebih bnyak, dtang lbih cpat, pokoknya mntep lh."
ini shopee mau bangkrut ya sampai call senter aja udah ga ada ?
mantap
lumayan membantu
"lebih di tingkatkan lagi pelayanan nya,gratis ongkirnya di perbanyak ya,perbanyak lagi toko yang melayani cod nya karna sangat terbantu dengan adanya cod."
"lebih mudah , cepat dan banyak diskon jadi lebih murah tentunya ..."
Hanya Shopee Pilihan Terbaik👍👍👍
shopee the best
"bagus ,tapi klo paman makanan ngantar ituh telponnya gak masuk kecuali klo kita masuk ke shoopenya"
semakin berkembang semakin sukses untuk shoppe
mantavvvv
gausah ragu belanja di shoope
terimakasih shopee
sudah tahunan belanja di Shopie...ga pernah ke yg lain....mantap pelayannya...
terbaik
asalamualaikum terimakasih banyak atas semua pesanan barang sangat puwas sekali belanja produk sopir🙏🙏🙏🙏
belanja jadi mudah tanpa hrs keluar rumah
oke banget
selalu puas blnja d shopee
puaassss
bagussekali
Bagus..tidak pernah salah alamat pemesan
pesan nya slalu benar dan sampai di tujuan
bagus
sangat sesuai yang di inginkan
menarik cocok buat beli apa saja !!!!
dulu puas banget selalu dapat toko yang teliti tapi pas bikin shopee yang baru kenapa sering dapat toko yang hmmm salah kirim entah variant warna entah varient lainnya.
mantap
tidak banyak penipu. yg di sebelah 50%penipu soalnya
pengiriman tepat waktu
TopUp dipotong belanja dipotong hadeh
mantap pkok nyaa sangat bermanfaat
puas
the best pokoknya banyak promo & discount......lope..lope..lope..
sangat membatu.dn sngat puas
mantap
terbaik
pokonya shopee mantap dech
bagus
cuma susah dapat kridit
banyak bug
shopee membantu saya berbelanja dari rumah
aplikasi yang bagus untuk berbelanja online
sangat bagus
sangat membantu sekali bagi yg sibul
jaringan OKE tapi pas d buka malah lemott anjerrr
Aplikasi shopee memang terbaikk
sangat berguna sekali
baik pelayanannya
Bagus meskipun leg cok
keren dan sangat worted
sangat bermanfaat sekali
saat buka aplikasinya ngefris lama dan sering keluar sendiri tapi saya bangga banyak promo sangat besar
belanja dishopee mudah dan aman.
Online shopingg respon fast dan banyak promo yg bisa di pakai gift nya banyak terima kasih shopee memudah kan konsumen
sangat puas berbelanja di shopee
mending klw beli sistem cod jngn tf ga sampai tujuan...gw pernah 2ratus 50rbu melayang barang ga sampai
mudah hrga sesuai dngn kualitas brng n terpercaya.
tidak suka iklan nya
